Research ID,Race,International,Sex,Miles,Commuter,Dorm,IowaResident,SchoolofMajor,Athlete,HSRank,ACTComp,ACTMath,ACTEng,HSGPA,BVGPA,Hrs,Returned
1235,A,0,0,225-249,0,C,1,H,2,0.3,25,27,24,3.04,2.692,13,1
1236,A,0,0,50-59,0,C,1,H,1,0.667,20,20,19,2.4,2.8,15,1
1237,A,0,0,40-49,0,C,1,K,1,0.309,25,25,24,3.45,2.428,14,0
1238,A,0,1,90-99,1,,0,K,1,0.427,29,27,26,3.45,3,15,1
1240,A,0,1,170-179,0,E,0,F,1,0.138,30,30,29,3.99,3.6,15,1
1242,I,0,0,90-99,0,A,1,H,2,0.385,26,22,28,3.32,2.8,15,1
1243,A,0,0,170-179,0,C,1,F,1,0.457,20,18,20,2.68,2.5,12,0
1246,A,0,0,30-39,0,A,1,J,2,0.347,24,18,26,3.71,2.6,15,1
1248,A,0,1,60-69,0,E,1,K,2,0.13,28,29,32,3.75,3.785,14,1
1249,A,0,0,275-299,0,A,0,J,1,0.397,21,21,20,3.11,3.8,15,1
1250,A,0,1,60-69,0,B,1,K,1,0.179,26,23,28,3.65,3.214,14,1
1251,A,0,1,50-59,0,D,1,J,1,0.863,23,25,22,2.16,1.6,15,1
1253,A,0,1,90-99,0,C,1,K,1,0.382,22,22,17,3.41,3.4,15,1
1254,A,0,0,120-129,0,C,1,G,1,0.459,22,20,20,3.13,2.733,15,1
1255,A,0,0,100-109,0,C,0,G,2,0.152,24,23,22,3.9,3.4,15,0
1256,A,0,0,50-59,0,C,1,F,1,0.5,22,24,22,3.2,2.2,15,1
1257,A,0,0,130-139,0,A,1,G,1,0.404,21,15,23,3.35,3.4,15,1
1259,A,0,0,20-29,0,B,1,J,1,0.156,22,20,19,3.73,3.6,15,1
1261,A,0,0,250-274,0,D,0,K,2,0.013,31,33,30,4.72,4,14,1
1262,A,0,1,40-49,0,E,1,H,2,0.288,23,23,22,3.17,2.769,13,1
1264,A,0,0,225-249,0,A,0,I,1,0.024,28,26,25,3.95,3,15,1
1266,A,0,0,120-129,0,C,1,J,1,0.135,25,22,25,3.72,4,16,1
1267,A,0,1,70-79,0,B,1,K,1,0.186,15,17,13,3.82,3.214,14,1
1268,A,0,1,170-179,0,C,0,H,1,0.942,17,14,15,2,1,12,0
1271,A,0,0,50-59,0,D,1,K,2,0.068,24,26,21,3.71,3,12,1
1272,A,0,0,70-79,0,C,0,G,1,0.023,24,23,25,3.98,3.2,15,1
1273,A,0,0,10-19,0,C,1,G,1,0.109,21,21,21,3.75,2.937,16,0
1274,A,0,0,90-99,0,A,1,G,1,0.296,18,20,13,3.6,3,15,1
1275,A,0,1,250-274,0,E,0,F,2,0.048,31,34,28,4.25,4,15,1
1276,A,0,0,40-49,0,C,1,I,2,0.46,23,21,25,3.05,2.937,16,1
1277,A,0,0,60-69,0,D,1,J,1,0.579,22,19,23,2.96,2.5,16,1
1278,A,0,1,10000-10000,0,E,0,G,2,0.319,18,16,18,3.03,1.5,14,1
1279,G,0,0,0-9,1,,1,F,1,0.778,19,18,16,2.82,2.5,10,1
1280,A,0,0,0-9,0,A,1,K,2,0.032,22,24,23,3.97,4,14,1
1281,A,0,1,130-139,0,B,0,K,1,0.589,24,24,25,2.66,3,15,1
1283,A,0,1,40-49,0,D,1,J,1,0.506,23,23,21,2.73,2.8,15,1
1284,A,0,0,225-249,0,A,1,K,1,0.081,29,29,25,3.97,4,15,1
1285,A,0,1,50-59,0,E,1,H,1,0.875,20,20,19,2.36,0.5,12,0
1286,A,0,0,110-119,0,B,0,G,1,0.097,24,27,24,3.74,3.375,16,1
1288,I,0,0,40-49,1,,1,H,1,0.233,25,22,25,3.44,1.764,17,1
1289,A,0,1,50-59,0,E,1,G,1,0.769,18,18,17,2.15,0.8,15,0
1291,A,0,0,90-99,0,A,1,G,2,0.529,19,18,16,2.88,2.6,15,1
1292,A,0,0,90-99,0,C,1,F,2,0.47,24,22,22,2.97,2.6,15,1
1294,A,0,0,60-69,0,C,1,K,2,0.459,17,18,19,2.96,1,14,0
1295,A,0,0,70-79,0,A,1,I,1,0.101,27,23,29,3.66,3.6,15,1
1296,A,0,1,190-199,0,C,1,H,1,0.557,19,20,17,2.55,2.5,12,1
1297,A,0,0,50-59,0,D,1,H,1,0.484,21,19,21,3.11,3.2,15,1
1298,I,0,0,250-274,0,A,0,K,2,0.639,23,25,20,2.48,2.8,10,0
1299,A,0,1,110-119,0,D,1,K,1,0.106,28,34,28,3.86,3.428,14,1
1300,A,0,0,190-199,0,A,1,K,1,0.243,30,28,33,3.78,4,16,1
1301,A,0,0,140-149,0,A,1,K,1,0.175,23,23,22,3.81,2.642,14,1
1302,E,0,0,60-69,0,B,1,J,1,0.054,21,22,18,3.86,3.785,14,1
1303,A,0,0,190-199,0,A,1,H,2,0.161,23,23,25,3.88,3.4,15,1
1304,A,0,0,100-109,0,C,1,G,2,0.211,21,23,19,3.59,3.538,13,1
1305,A,0,0,70-79,0,A,1,K,1,0.07,25,26,21,3.97,4,14,1
1306,A,0,0,110-119,0,A,1,F,1,0.24,27,27,23,3.75,3.625,16,1
1307,A,0,1,140-149,0,C,0,H,1,0.147,23,25,19,3.9,3.75,12,1
1308,A,0,0,50-59,0,A,1,I,1,0.095,26,30,24,3.96,3.769,13,0
1309,J,0,1,0-9,0,E,1,I,1,0.054,22,21,19,3.93,4,15,1
1310,A,0,0,350-399,0,A,0,F,1,0.477,22,23,21,3.1,3,12,0
1311,A,0,0,20-29,0,A,1,H,2,0.359,23,21,21,3.24,2.4,15,1
1312,A,0,1,130-139,0,E,0,K,2,0.138,27,26,28,3.75,3.75,12,1
1313,A,0,1,0-9,0,B,1,F,1,0.51,19,17,20,2.85,3,15,1
1317,A,0,1,50-59,0,B,1,H,2,0.03,26,26,26,3.99,4,15,1
1318,A,0,0,90-99,0,C,0,K,1,0.336,24,25,23,3.19,3.29,15.5,0
1319,A,0,0,200-224,0,A,1,H,2,0.044,23,25,24,3.89,4,15,1
1320,A,0,0,100-109,0,C,0,K,2,0.255,20,21,21,3.43,2.642,14,1
1321,A,0,0,0-9,0,A,1,K,2,0.009,29,29,30,4,4,16,1
1322,A,0,1,10-19,0,E,1,K,1,0.028,22,20,21,4,3.562,16,1
1323,A,0,0,100-109,0,C,1,K,2,0.407,22,23,19,3.06,2.642,14,1
1324,A,0,0,80-89,0,D,1,J,1,0.066,24,21,23,3.98,4,12,1
1325,A,0,1,30-39,0,E,1,H,2,0.109,24,25,24,3.96,3,12,1
1326,A,0,0,10-19,0,C,1,I,1,0.395,19,21,19,3.35,3.5,12,1
1327,A,0,1,10000-10000,0,E,0,G,2,0.53,17,17,13,2.71,0.5,12,0
1328,A,0,0,90-99,0,A,1,G,1,0.351,22,24,21,3.22,3.2,15,1
1329,A,0,0,170-179,0,C,1,J,2,0.129,29,26,28,3.7,3.2,15,1
1330,A,0,0,20-29,0,C,1,K,1,0.118,21,19,22,3.84,3.75,16,0
1331,A,0,1,110-119,0,E,1,G,2,0.217,25,25,27,3.84,3.5,12,1
1333,A,0,0,100-109,0,A,0,K,1,0.041,21,18,24,3.92,3.266,15,1
1334,A,0,1,130-139,0,E,1,F,2,0.133,26,26,25,3.92,3.8,15,1
1335,A,0,0,130-139,0,C,0,K,1,0.485,18,15,14,3.17,3.25,12,1
1337,A,0,0,110-119,0,A,0,J,1,0.042,28,25,30,3.4,3.6,15,1
1338,A,0,0,40-49,0,B,1,G,1,0.612,18,16,18,2.97,2.785,14,1
1339,A,0,1,70-79,0,E,1,K,1,0.609,23,23,21,3.31,2.142,14,1
1340,A,0,1,100-109,0,E,1,K,1,0.196,20,19,18,3.31,3.23,13,1
1341,I,0,0,400-499,0,A,0,J,1,0.324,20,15,23,3.25,2.8,15,1
1342,A,0,0,20-29,0,C,1,G,2,0.184,23,26,17,3.55,3.307,13,1
1343,A,0,1,100-109,0,B,1,H,2,0.408,24,24,22,2.8,2,12,1
1344,A,0,0,160-169,0,A,1,K,1,0.293,20,20,17,3.34,2.538,13,1
1348,A,0,0,100-109,0,A,0,G,1,0.043,22,20,22,3.95,4,16,1
1351,A,0,1,70-79,0,E,1,F,2,0.179,26,20,28,3.89,3.2,15,1
1352,A,0,0,70-79,0,C,0,H,1,0.287,19,24,15,3.41,3.307,13,1
1355,A,0,1,100-109,0,E,1,J,1,0.279,24,23,22,3.31,2.6,15,1
1356,A,0,0,50-59,0,A,1,G,1,0.509,19,19,17,3.19,3.615,13,1
1358,A,0,0,40-49,0,C,1,G,1,0.061,27,31,25,3.93,4,15,1
1359,A,0,0,40-49,0,C,1,I,1,0.535,19,15,17,2.52,1.4,15,1
1361,A,0,1,60-69,0,E,1,I,2,0.65,19,,,2.75,3.071,14,0
1362,A,0,0,60-69,0,B,1,G,1,0.863,27,25,29,2.2,3,12,1
1363,A,0,0,130-139,0,A,1,H,1,0.11,21,25,17,3.78,2.933,15,1
1365,A,0,1,80-89,0,E,1,G,2,0.9,18,16,14,1.82,2.384,13,1
1366,A,0,0,120-129,0,A,1,F,1,0.225,20,26,22,3.4,2.823,17,1
1367,A,0,0,100-109,0,A,1,J,1,0.148,23,21,24,3.81,3.6,15,1
1368,E,0,0,40-49,0,A,1,K,1,0.211,24,23,22,3.62,3.214,14,1
1369,A,0,0,0-9,1,,1,F,1,0.88,17,17,18,2.32,1.25,12,0
1370,A,0,0,300-349,0,C,0,H,1,0.039,26,30,27,3.97,3.5,12,1
1371,A,0,1,80-89,0,E,1,F,1,0.138,24,24,24,3.91,3.4,15,1
1372,A,0,1,80-89,0,B,0,J,1,0.381,21,23,20,3.16,4,16.5,1
1373,A,0,0,180-189,0,A,1,G,1,0.443,19,19,15,3.06,2.375,16,1
1374,A,0,0,110-119,0,A,1,I,1,0.054,27,24,28,3.82,3.823,17,1
1377,A,0,0,40-49,0,A,1,J,1,0.078,27,21,31,3.92,3.75,12,1
1378,A,0,0,50-59,0,D,1,G,1,0.067,26,26,26,3.88,3.533,15,1
1379,A,0,0,20-29,0,A,1,H,1,0.325,21,26,20,3.28,1.8,15,1
1381,A,0,0,50-59,0,C,1,F,1,0.892,24,19,26,2.41,0,12,0
1382,I,0,1,140-149,0,E,1,F,2,0.827,21,15,15,2.46,2.25,12,0
1383,A,0,0,275-299,0,A,0,G,1,0.313,24,25,25,3.7,2.812,16,1
1385,A,0,1,160-169,0,E,1,G,2,0.682,18,16,14,2.86,3,15,1
1386,I,0,0,350-399,0,A,0,G,1,0.051,21,17,20,3.68,3.25,12,1
1387,A,0,1,90-99,0,C,0,K,1,0.339,29,27,25,3.33,2.928,14,1
1388,A,0,1,275-299,0,E,0,H,2,0.788,18,18,18,2.37,2.25,12,0
1389,A,0,1,60-69,0,E,1,H,2,0.143,27,26,25,3.52,4,15,1
1391,A,0,1,170-179,0,E,1,H,2,0.364,25,26,28,3.25,2.6,15,1
1392,A,0,0,250-274,0,A,0,G,1,0.002,30,31,31,4,4,15.5,1
1394,A,0,0,40-49,0,A,1,H,1,0.025,29,27,34,3.9,4,16,1
1395,A,0,0,20-29,0,B,1,G,1,0.238,27,26,30,3.55,3.538,13,1
1398,A,0,0,400-499,0,A,0,G,1,0.022,32,25,34,4,3.733,15,1
1399,A,0,1,50-59,0,B,1,K,1,0.063,27,31,28,3.69,4,15,1
1400,A,0,0,60-69,0,A,1,H,1,0.244,24,19,25,3.31,3.071,14,1
1401,A,0,1,0-9,1,,1,F,2,0.152,23,25,18,3.76,3.6,15,0
1402,A,0,1,110-119,0,E,0,K,2,0.384,20,18,17,3.16,3,15,1
1403,A,0,0,10-19,0,A,1,H,1,0.026,25,24,25,4,3.2,15,1
1407,A,0,1,30-39,0,E,1,F,2,0.328,21,25,18,3.4,3,12,0
1408,I,0,0,500-999,0,A,0,J,1,0.773,,,,2.8,0.25,12,1
1409,A,0,1,150-159,0,C,1,G,2,0.565,18,19,17,2.73,2.75,12,1
1410,A,0,0,50-59,0,C,1,K,1,0.781,20,19,23,2.57,3,15,1
1411,A,0,0,60-69,0,A,1,J,2,0.263,19,20,19,3.33,3.062,16,1
1412,A,0,1,90-99,0,E,1,I,2,0.049,29,27,29,3.96,3.25,16,1
1413,A,0,0,70-79,0,A,0,H,1,0.143,21,,,3.87,3.8,15,1
1414,G,0,1,30-39,0,E,1,F,1,0.563,20,24,16,3.03,2.6,15,1
1415,A,0,0,20-29,0,C,1,G,2,0.015,21,22,18,4,3.727,11,1
1417,A,0,0,120-129,0,A,1,H,1,0.182,21,25,17,3.61,3.25,12,1
1418,A,0,0,350-399,0,A,0,H,2,0.043,26,28,24,3.78,3.5,12,1
1419,A,0,0,250-274,0,A,0,F,2,0.198,25,26,22,3.8,3.8,15,0
1424,J,0,1,120-129,0,D,1,I,2,0.719,27,25,24,3.35,2.769,13,0
1425,A,0,0,120-129,0,C,0,K,1,0.055,22,25,18,3.97,4,14,1
1426,A,0,0,170-179,0,A,0,I,2,0.167,18,21,13,4.19,2.75,12,1
1427,G,0,1,20-29,0,E,1,K,1,0.447,22,21,18,3.39,2.785,14,1
1428,G,0,0,190-199,0,B,1,K,1,0.167,23,24,21,3.8,4,14,1
1429,A,0,1,60-69,0,E,1,H,2,0.755,21,19,19,2.52,2.545,11,1
1430,A,0,0,60-69,0,A,1,K,1,0.169,19,19,18,3.49,3.375,16,0
1431,A,0,0,110-119,0,C,1,K,1,0.481,20,19,21,2.89,2.5,12,1
1432,A,0,1,50-59,0,E,1,I,1,0.07,34,35,33,3.88,4,16,0
1433,A,0,1,60-69,0,B,1,F,1,0.213,23,20,21,3.5,2.846,13,0
1434,A,0,1,80-89,0,E,1,H,2,0.176,24,26,26,3.93,4,12,1
1436,A,0,1,350-399,0,E,0,F,1,0.313,24,23,24,3.57,2.8,15,0
1439,A,0,0,90-99,0,D,1,F,1,,18,15,18,2.6,,0,0
1440,A,0,0,140-149,0,D,1,H,2,0.282,23,21,21,3.17,2.2,15,0
1441,A,0,1,160-169,0,E,1,G,1,0.653,19,17,20,2.36,2.25,12,1
1442,A,0,0,120-129,0,A,1,I,1,0.184,24,23,26,3.75,3.8,15,1
1443,A,0,0,100-109,0,A,1,H,1,0.172,20,21,19,3.58,2.437,16,1
1446,A,0,0,30-39,0,A,1,K,1,0.04,20,22,19,4,3.642,14,1
1447,A,0,0,90-99,0,D,1,K,1,0.029,25,25,25,4,3.428,14,1
1452,A,0,1,0-9,1,,1,H,1,0.404,23,20,21,3.2,3.187,16,1
1453,A,0,0,90-99,0,C,1,K,1,0.402,24,21,25,3.12,2.4,15,1
1455,A,0,0,10-19,0,C,1,F,1,0.643,20,18,24,2.63,3,15,1
1456,A,0,0,30-39,0,A,1,G,2,0.121,26,25,27,3.9,3.071,14,1
1458,A,0,1,70-79,0,E,1,K,1,0.219,29,27,29,3.77,3.133,15,1
1459,A,0,0,30-39,0,A,1,H,1,0.429,18,17,15,3.03,2.4,15,0
1460,A,0,1,10-19,0,E,1,F,1,0.395,26,26,22,2.97,1.6,15,0
1464,E,0,1,300-349,0,E,0,G,1,0.613,16,15,16,2.55,0.818,11,0
1465,A,0,0,60-69,0,A,1,H,1,0.034,28,31,28,3.99,,0,0
1466,A,0,0,60-69,0,D,1,G,1,0.418,20,17,21,2.89,3.25,12,1
1468,A,0,0,190-199,0,A,1,K,2,0.243,18,17,15,3.52,3.8,15,0
1471,A,0,1,0-9,0,E,1,H,2,0.255,20,24,18,3.33,2.2,15,1
1473,A,0,1,90-99,0,E,1,H,2,0.831,17,14,20,2.39,1.445,18,0
1474,A,0,1,225-249,0,E,1,G,2,0.567,17,15,15,2.73,2.4,15,0
1475,A,0,0,90-99,0,A,1,G,2,0.321,20,17,18,3.42,2.6,15,1
1476,E,0,1,0-9,1,,0,K,2,0.385,17,24,16,3.35,2.461,13,0
1479,A,0,1,110-119,0,E,1,J,2,0.583,18,19,15,2.53,1.8,15,1
1480,A,0,1,130-139,0,E,1,K,1,0.3,25,27,21,3.58,3.2,15,1
1482,E,0,0,0-9,1,,1,K,1,0.231,20,20,19,2.7,3,14,1
1483,A,0,0,120-129,0,A,1,G,1,0.205,20,16,22,3.58,4,15,1
1484,A,0,1,110-119,0,E,0,H,1,0.492,20,18,22,3.14,2.8,15,0
1485,A,0,0,200-224,0,C,1,F,1,0.2,24,17,23,3.63,3,12,1
1486,A,0,1,60-69,0,,1,K,1,0.787,21,25,18,2.43,,0,0
1487,A,0,1,500-999,0,E,0,F,2,0.579,24,23,21,2.58,1.8,15,1
1488,A,0,1,100-109,0,E,1,K,2,0.244,28,25,32,3.58,2.692,13,1
1489,A,0,0,100-109,0,A,0,F,2,0.081,27,27,27,4.15,4,15,1
1490,J,0,0,350-399,0,A,0,F,1,0.224,15,18,13,2.75,0.25,16,0
1494,A,0,1,275-299,0,E,0,I,2,0.176,24,23,21,3.9,3.75,12,1
1495,A,0,1,250-274,0,D,1,K,1,0.232,26,23,25,3.5,2.2,15,0
1497,A,0,1,20-29,0,E,1,F,1,0.491,20,20,18,3.27,3.062,16,1
1499,A,0,0,200-224,0,D,0,G,1,0.018,26,26,30,3.99,4,15,1
1500,E,0,0,100-109,0,A,0,F,2,0.421,17,15,18,3.15,3,12,1
1501,A,0,0,90-99,0,A,1,G,1,0.679,17,16,17,2.69,0.8,15,0
1502,A,0,1,140-149,0,E,1,I,2,0.538,26,24,26,3.27,3,9,0
1503,A,0,0,150-159,0,A,1,H,1,0.3,19,19,19,3.24,2,15,0
1504,A,0,0,130-139,0,C,1,K,1,0.206,21,22,20,3.47,2.428,14,1
1505,A,0,1,160-169,0,E,0,G,2,0.401,20,19,20,3.27,3,12,1
1506,A,0,0,10-19,0,C,1,G,2,0.476,18,17,18,3.17,2.6,15,1
1507,A,0,1,500-999,0,D,0,G,2,0.022,27,,,3.75,3.785,14,1
1508,A,0,0,130-139,0,A,1,J,1,0.071,26,20,27,4.1,3.823,17,1
1509,A,0,0,110-119,0,A,1,H,1,0.135,24,25,25,3.88,3.6,15,1
1510,A,0,0,90-99,0,C,1,G,2,0.689,19,18,19,2.65,2,9,0
1511,A,0,0,30-39,0,B,1,K,1,0.514,22,22,20,2.96,0,13,0
1512,A,0,1,110-119,0,E,1,H,1,0.27,21,19,19,3.5,3.2,15,1
1517,A,0,1,40-49,0,E,1,K,1,0.216,23,25,19,3.43,,,0
1518,A,0,1,90-99,0,E,1,H,2,0.324,19,21,17,2.92,2.266,15,1
1520,A,0,1,80-89,0,E,1,K,2,0.038,30,28,30,3.93,3.692,13,1
1521,A,0,0,40-49,0,D,1,H,1,0.095,28,27,27,3.95,4,12,1
1522,A,0,0,170-179,0,B,0,H,1,0.185,25,20,26,3.77,3.2,15,1
1523,A,0,1,60-69,0,C,1,I,2,0.485,21,23,23,3.1,2.6,15,1
1524,A,0,1,60-69,0,D,1,H,2,0.26,26,27,22,3.52,4,15,1
1525,A,0,0,30-39,0,A,1,H,1,0.425,23,24,27,3.03,3,13,1
1526,A,0,0,30-39,0,A,1,K,2,0.256,19,25,15,3.34,3.636,11,1
1527,A,0,1,100-109,0,E,1,K,2,0.399,25,27,20,2.51,2.23,13,1
1528,E,0,0,0-9,1,,0,K,1,0.265,16,19,14,2.92,3,13,1
1529,E,0,0,200-224,0,A,0,H,2,0.4,27,23,28,3.15,1.8,15,0
1530,A,0,1,100-109,0,E,1,H,1,0.776,22,19,18,2.74,2.4,15,1
1531,A,0,0,90-99,0,A,0,I,1,0.233,19,20,15,3.48,3.625,16,1
1532,A,0,0,250-274,0,B,0,J,2,0.096,24,19,28,3.99,4,13,1
1533,A,0,1,60-69,0,E,1,K,2,0.132,26,27,23,3.43,2.8,15,0
1535,G,0,1,80-89,0,B,0,K,2,0.063,29,28,26,3.84,4,12,1
1537,A,0,0,40-49,0,A,1,G,1,0.519,20,16,19,2.77,1.5,12,0
1538,A,0,1,0-9,1,,1,K,1,0.2,28,28,25,3.42,3.333,9,1
1539,A,0,0,40-49,0,A,1,K,1,0.09,25,24,29,3.76,3.428,14,1
1540,A,0,0,90-99,0,A,0,H,1,0.314,21,18,22,3.54,2.4,15,0
1541,A,0,0,40-49,0,A,1,H,1,0.091,24,26,22,3.91,3.25,12,1
1542,A,0,1,100-109,0,E,1,I,2,0.18,24,21,23,3.58,3,12,1
1543,I,0,0,350-399,0,A,0,F,2,0.197,17,17,15,3.23,2.25,12,1
1544,A,0,1,50-59,0,E,1,H,1,0.083,25,26,20,3.89,3.6,15,1
1546,A,0,1,20-29,0,E,1,H,2,0.805,15,16,12,2.57,2.25,12,1
1548,A,0,1,160-169,0,E,1,K,2,0.766,21,16,18,2.57,1.23,13,1
1551,A,0,1,60-69,0,E,1,H,1,0.326,24,23,22,3.23,3.4,15,1
1552,A,0,0,50-59,0,C,1,J,1,0.14,21,18,22,3.79,3.588,17,1
1553,A,0,0,80-89,0,A,1,H,1,0.021,29,27,27,4,4,15,1
1554,A,0,1,20-29,0,B,1,K,1,0.152,28,28,31,3.87,4,14,1
1556,A,0,0,90-99,0,C,1,G,1,0.398,17,16,19,3.19,3.6,15,0
1558,A,0,1,30-39,0,C,1,G,1,0.265,22,26,20,3.46,3.733,15,1
1559,A,0,0,100-109,0,B,0,F,1,0.518,22,21,26,3.21,2.6,15,1
1560,A,0,1,140-149,0,C,0,J,1,0.097,25,27,21,3.78,4,14,1
1561,A,0,1,110-119,0,E,0,K,2,0.537,27,30,25,2.85,3.133,15,1
1563,A,0,1,100-109,0,E,1,K,1,0.778,20,18,16,2.39,2,16,1
1564,A,0,0,200-224,0,A,0,I,2,0.406,15,17,11,2.99,2.75,12,0
1565,J,0,0,200-224,0,A,0,J,1,0.483,22,22,22,3.24,2.516,15.5,1
1566,A,0,0,90-99,0,A,1,K,2,0.438,19,20,16,2.96,2.666,9,1
1567,A,0,0,20-29,0,C,1,K,2,0.053,30,29,31,3.93,3.714,14,1
1569,J,0,0,350-399,0,A,0,H,2,0.679,17,15,20,2.28,1.5,12,0
1570,A,0,1,50-59,0,C,1,F,2,0.904,17,17,17,2.21,2,12,1
1571,A,0,0,110-119,0,D,1,K,2,0.014,27,28,25,4,4,14,1
1572,A,0,1,180-189,0,E,1,K,1,0.388,25,24,26,3.21,1.714,14,1
1573,A,0,1,10000-10000,0,E,0,H,2,0.428,20,,,3.16,1.5,12,0
1574,A,0,1,50-59,0,C,1,G,2,0.594,18,17,16,2.85,1.5,12,0
1575,A,0,1,140-149,0,E,1,H,2,0.678,13,13,14,2.34,0.5,12,0
1576,A,0,0,90-99,0,C,1,G,1,0.239,19,17,18,3.23,3.2,15,0
1582,I,0,0,400-499,0,A,0,F,1,0.402,18,18,18,3.09,3.307,13,1
1583,A,0,0,190-199,0,A,1,H,1,0.507,19,21,20,3.39,0.6,15,0
1585,I,0,0,350-399,0,A,0,H,2,0.035,18,17,18,3.44,3,12,1
1586,A,0,0,10-19,0,A,1,G,2,0.621,19,15,20,2.79,3.285,14,0
1587,A,0,0,0-9,0,C,1,I,2,0.026,28,31,28,3.99,4,14,1
1588,J,0,0,60-69,0,D,1,K,2,0.093,21,18,21,3.52,1.615,13,1
1589,J,0,1,130-139,0,E,1,G,1,0.448,20,18,20,3.07,2.727,11,1
1590,E,0,0,0-9,0,A,1,J,1,0.531,16,14,16,2.68,2.4,15,1
1591,A,0,1,190-199,0,E,1,K,2,0.159,26,26,24,3.66,2.769,13,1
1594,A,0,1,160-169,0,E,1,K,2,0.692,19,17,14,2.47,4,9,1
1595,A,0,1,400-499,0,E,0,I,2,0.333,21,19,21,3.58,2.937,16,1
1596,A,0,1,130-139,0,E,1,K,2,0.19,25,24,23,3.5,3.692,13,1
1597,A,0,1,190-199,0,E,1,F,1,0.667,21,19,19,2.69,,,0
1598,A,0,0,40-49,0,B,1,K,1,0.09,26,26,30,3.86,3.214,14,1
1599,A,0,1,120-129,0,C,1,K,2,0.143,30,31,28,3.75,3.461,13,1
1600,A,0,1,40-49,0,C,1,J,1,0.239,23,18,26,3.65,2.2,15,1
1601,A,0,0,100-109,0,C,0,F,1,0.285,20,21,19,3.3,2.6,15,1
1602,A,0,0,90-99,0,A,0,K,2,0.289,26,27,27,3.58,2,15,0
1603,G,0,0,90-99,0,A,1,G,2,0.455,18,20,15,3.43,3.818,11,1
1604,A,0,1,140-149,0,C,0,H,2,0.224,24,25,22,3.59,3.6,15,1
1605,E,0,0,10000-10000,0,A,0,G,1,0.159,,,,3.5,2.785,14,1
1607,A,0,1,60-69,0,E,1,I,1,0.158,21,24,17,3.62,3,15,1
1608,A,0,1,40-49,0,D,1,K,1,0.057,29,25,29,3.94,3.714,14,1
1610,A,0,0,50-59,0,A,1,J,1,0.325,26,14,26,3.61,3.4,15,1
1611,A,0,0,30-39,0,C,1,J,2,0.462,20,22,19,2.84,3,12,1
1612,A,0,1,30-39,0,E,1,I,1,0.274,24,25,23,3.6,2.5,12,1
1613,A,0,1,60-69,0,C,1,K,1,0.308,23,27,20,3.55,3.733,15,1
1615,A,0,1,50-59,0,E,1,I,1,0.378,26,20,27,3.02,2.8,15,1
1616,A,0,1,70-79,0,C,1,H,2,0.739,19,24,15,2.69,0.75,12,0
1617,A,0,1,50-59,0,E,1,H,2,0.5,22,23,17,3.12,2.25,12,1
1618,A,0,1,50-59,0,E,1,I,1,0.55,19,19,16,2.78,1.8,15,1
1619,A,0,0,80-89,0,A,1,K,1,0.518,20,20,21,3.05,2.923,13,1
1620,A,0,0,120-129,0,A,0,K,1,0.099,20,20,20,3.79,3.4,15,1
1621,A,0,1,120-129,0,E,1,K,1,0.171,24,27,23,3.62,3.428,14,1
1622,A,0,0,30-39,0,A,1,J,1,0.554,18,15,24,2.8,0,12,0
1623,I,0,1,350-399,0,B,0,H,2,0.305,25,27,25,3.5,3.437,16,1
1624,A,0,0,80-89,0,A,1,G,1,0.042,27,28,24,3.9,4,15,1
1625,A,0,1,10-19,0,D,1,K,1,0.611,28,26,27,2.74,2.25,12,1
1626,A,0,1,60-69,0,E,1,H,2,0.013,31,30,34,4,4,15,1
1627,G,0,0,100-109,0,D,1,G,2,0.524,20,17,21,2.73,2.6,15,1
1628,A,0,1,110-119,0,E,0,F,2,0.587,15,17,14,2.74,1.5,12,0
1629,A,0,0,20-29,0,A,1,H,1,0.865,15,16,17,2.26,2.8,10,1
1630,A,0,1,100-109,0,E,1,G,2,0.289,23,25,21,3.04,3.125,16,1
1631,A,0,1,70-79,0,E,1,H,2,0.325,23,25,25,3.45,2.25,12,1
1632,A,0,0,100-109,0,A,0,G,1,0.466,19,17,16,3.02,1.4,15,1
1633,A,0,1,60-69,0,E,1,G,2,0.72,21,22,18,2.81,3,12,1
1634,A,0,0,50-59,0,A,1,H,1,0.281,19,15,21,3.28,3.437,16,1
1635,A,0,0,80-89,0,C,1,G,1,0.492,17,18,17,2.62,2.666,9,0
1636,J,0,0,500-999,0,C,0,H,2,0.75,19,16,19,3.05,2,12,1
1638,A,0,1,50-59,0,E,1,G,2,0.577,23,21,20,2.7,2,14,1
1639,A,0,1,30-39,0,E,1,I,1,0.684,17,18,15,2.56,0,12,0
1640,A,0,0,80-89,0,A,0,J,1,0.375,21,17,21,3.6,3.6,15,0
1642,A,0,1,100-109,0,B,0,K,1,0.122,34,32,35,3.84,4,14,1
1645,A,0,1,160-169,0,E,1,F,1,0.088,28,28,25,4.02,3.786,14,0
1646,A,0,1,130-139,0,C,1,G,2,0.712,17,16,13,2.44,2,12,1
1647,J,0,1,10000-10000,0,E,0,G,2,0.857,13,15,9,2.94,0,10,0
1648,A,0,1,90-99,0,E,1,G,2,,16,16,15,2.2,0.6,10,0
1649,A,0,0,60-69,0,A,1,G,1,0.086,22,23,23,3.91,3.6,15,0
1650,A,0,0,70-79,0,D,1,I,1,0.488,24,29,21,3.04,2.4,15,1
